two_theta,intensity
32.9,0.012766
32.92,0.0159575
32.94,0.0138298
32.96,0.0138298
32.98,0.0101064
33,0.0132979
33.02,0.0101064
33.04,0.0143617
33.06,0.0143617
33.08,0.0132979
33.1,0.0132979
33.12,0.0143617
33.14,0.0170213
33.16,0.0218085
33.18,0.025
33.19,0.0244681
33.21,0.0382979
33.23,0.0441489
33.25,0.068617
33.27,0.0952128
33.29,0.1234042
33.31,0.2558511
33.33,0.3170213
33.35,0.1260638
33.37,0.0776596
33.39,0.1042553
33.41,0.1797872
33.43,0.1058511
33.45,0.0393617
33.47,0.0297872
33.49,0.0202128
33.51,0.0239362
33.53,0.0228723
33.55,0.0265957
33.57,0.0234043
33.59,0.0212766
33.61,0.0202128
33.63,0.0207447
33.65,0.0287234
33.67,0.0223404
33.69,0.0260638
33.71,0.0244681
33.73,0.0212766
33.75,0.0143617
33.77,0.0148936
33.79,0.0202128
33.81,0.0180851
33.82,0.0223404
33.84,0.0265957
33.86,0.0292553
33.88,0.0409575
33.9,0.0457447
33.92,0.0303192
33.94,0.018617
33.96,0.0218085
33.98,0.0228723
34,0.018617
34.02,0.012234
34.04,0.0111702
34.06,0.0090426
34.08,0.012766
34.1,0.0143617
34.12,0.0074468
34.14,0.0069149
34.16,0.0117021
34.18,0.0090426
34.2,0.0069149
34.22,0.012766
34.24,0.0117021
34.26,0.0117021
34.28,0.0159575
34.3,0.0154255
34.32,0.0212766
34.34,0.018617
34.36,0.0255319
34.38,0.0271277
34.4,0.0260638
34.42,0.0202128
34.44,0.0212766
34.45,0.0218085
34.47,0.018617
34.49,0.0138298
34.51,0.012766
34.53,0.0095745
34.55,0.0180851
34.57,0.012234
34.59,0.0207447
34.61,0.0255319
34.63,0.0329787
34.65,0.0462766
34.67,0.0510638
34.69,0.0542553
34.71,0.0515957
34.73,0.0414894
34.75,0.037234
34.77,0.0414894
34.79,0.0430851
34.81,0.0351064
34.83,0.0170213
34.85,0.0138298
34.87,0.0117021
34.89,0.0106383
34.91,0.0154255
34.93,0.012766
34.95,0.0101064
34.97,0.0111702
34.99,0.012234
35.01,0.012766
35.03,0.0101064
35.05,0.0154255
35.07,0.0117021
35.08,0.0074468
35.1,0.0042553
35.12,0.0117021
35.14,0.012234
35.16,0.0212766
35.18,0.0239362
35.2,0.0228723
35.22,0.0191489
35.24,0.0228723
35.26,0.0148936
35.28,0.0196809
35.3,0.0143617
35.32,0.0117021
35.34,0.0164894
35.36,0.0111702
35.38,0.0148936
35.4,0.0117021
35.42,0.0143617
35.44,0.012766
35.46,0.0117021
35.48,0.0170213
35.5,0.0132979
35.52,0.0175532
35.54,0.012766
35.56,0.012766
35.58,0.0117021
35.6,0.0148936
35.62,0.0138298
35.64,0.012766
35.66,0.0090426
35.68,0.0117021
35.7,0.012766
35.72,0.0117021
35.73,0.0111702
35.75,0.0170213
35.77,0.0154255
35.79,0.0175532
35.81,0.012766
35.83,0.0095745
35.85,0.0095745
35.87,0.0117021
35.89,0.0111702
35.91,0.0074468
35.93,0.0143617
35.95,0.012766
35.97,0.0117021
35.99,0.0069149
36.01,0.012234
36.03,0.0111702
36.05,0.0095745
36.07,0.0143617
36.09,0.0090426
36.11,0.0154255
36.13,0.0085106
36.15,0.0085106
36.17,0.0143617
36.19,0.0132979
36.21,0.0101064
36.23,0.0090426
36.25,0.0170213
36.27,0.0265957
36.29,0.0196809
36.31,0.0191489
36.33,0.0212766
36.35,0.0132979
36.36,0.0212766
36.38,0.0111702
36.4,0.0159575
36.42,0.012234
36.44,0.0106383
36.46,0.012234
36.48,0.0101064
36.5,0.012234
36.52,0.0154255
36.54,0.0154255
36.56,0.0154255
36.58,0.0154255
36.6,0.0143617
36.62,0.0117021
36.64,0.0164894
36.66,0.0175532
36.68,0.0228723
36.7,0.012766
36.72,0.0159575
36.74,0.0111702
36.76,0.0154255
36.78,0.018617
36.8,0.0234043
36.82,0.0202128
36.84,0.012766
36.86,0.0143617
36.88,0.0148936
36.9,0.0117021
36.92,0.0191489
36.94,0.0106383
36.96,0.0074468
36.98,0.0117021
36.99,0.0117021
37.01,0.006383
37.03,0.0106383
37.05,0.0117021
37.07,0.0101064
37.09,0.0090426
37.11,0.0111702
37.13,0.0095745
37.15,0.0117021
37.17,0.0101064
37.19,0.0085106
37.21,0.0101064
37.23,0.012234
37.25,0.0090426
37.27,0.0058511
37.29,0.0159575
37.31,0.0111702
37.33,0.0101064
37.35,0.0069149
37.37,0.0101064
37.39,0.0106383
37.41,0.0117021
37.43,0.0117021
37.45,0.0117021
37.47,0.0138298
37.49,0.0090426
37.51,0.0154255
37.53,0.0079787
37.55,0.0106383
37.57,0.0106383
37.59,0.0079787
37.61,0.0069149
37.62,0.012766
37.64,0.0228723
37.66,0.0164894
37.68,0.0223404
37.7,0.0143617
37.72,0.0170213
37.74,0.0212766
37.76,0.0239362
37.78,0.0223404
37.8,0.0218085
37.82,0.0143617
37.84,0.0117021
37.86,0.012766
37.88,0.0090426
37.9,0.0132979
37.92,0.012234
37.94,0.0117021
37.96,0.012766
37.98,0.0095745
38,0.0074468
38.02,0.0117021
38.04,0.0148936
38.06,0.0132979
38.08,0.018617
38.1,0.037766
38.12,0.0414894
38.14,0.0319149
38.16,0.0244681
38.18,0.0303192
38.2,0.0367021
38.22,0.0319149
38.24,0.0260638
38.25,0.0228723
38.27,0.0175532
38.29,0.0164894
38.31,0.0079787
38.33,0.0111702
38.35,0.0159575
38.37,0.0159575
38.39,0.0159575
38.41,0.0202128
38.43,0.025
38.45,0.0239362
38.47,0.0271277
38.49,0.0159575
38.51,0.0196809
38.53,0.0180851
38.55,0.0180851
38.57,0.0138298
38.59,0.0164894
38.61,0.0202128
38.63,0.0117021
38.65,0.0111702
38.67,0.0106383
38.69,0.0117021
38.71,0.0223404
38.73,0.0180851
38.75,0.0212766
38.77,0.0138298
38.79,0.012234
38.81,0.0132979
38.83,0.0196809
38.85,0.0191489
38.87,0.018617
38.88,0.0090426
38.9,0.0132979
38.92,0.0132979
38.94,0.0212766
38.96,0.0202128
38.98,0.018617
39,0.0132979
39.02,0.0154255
39.04,0.0132979
39.06,0.012766
39.08,0.0159575
39.1,0.0111702
39.12,0.0111702
39.14,0.0106383
39.16,0.012766
39.18,0.0117021
39.2,0.0143617
39.22,0.0132979
39.24,0.0101064
39.26,0.0164894
39.28,0.0148936
39.3,0.012234
39.32,0.0085106
39.34,0.0117021
39.36,0.0095745
39.38,0.0095745
39.4,0.0132979
39.42,0.0180851
39.44,0.0143617
39.46,0.0170213
39.48,0.0143617
39.5,0.0101064
39.51,0.0074468
39.53,0.0106383
39.55,0.0132979
39.57,0.0191489
39.59,0.0164894
39.61,0.0138298
39.63,0.0159575
39.65,0.0191489
39.67,0.0276596
39.69,0.025
39.71,0.0329787
39.73,0.0361702
39.75,0.0398936
39.77,0.0287234
39.79,0.0287234
39.81,0.0329787
39.83,0.0234043
39.85,0.0218085
39.87,0.0260638
39.89,0.0260638
39.91,0.0212766
39.93,0.0260638
39.95,0.0180851
39.97,0.0143617
39.99,0.0132979
40.01,0.0143617
40.03,0.0170213
40.05,0.0170213
40.07,0.0085106
40.09,0.012766
40.11,0.0090426
40.13,0.0101064
40.15,0.012766
40.16,0.0117021
40.18,0.0111702
40.2,0.0143617
40.22,0.0106383
40.24,0.0101064
40.26,0.0085106
40.28,0.0101064
40.3,0.0069149
40.32,0.0069149
40.34,0.0069149
40.36,0.0085106
40.38,0.0175532
40.4,0.0218085
40.42,0.0228723
40.44,0.0223404
40.46,0.0207447
40.48,0.0154255
40.5,0.0180851
40.52,0.0101064
40.54,0.0132979
40.56,0.0111702
40.58,0.006383
40.6,0.012766
40.62,0.0138298
40.64,0.0079787
40.66,0.0095745
40.68,0.0132979
40.7,0.0085106
40.72,0.0090426
40.74,0.0085106
40.76,0.0111702
40.78,0.0095745
40.79,0.0101064
40.81,0.012234
40.83,0.0170213
40.85,0.0175532
40.87,0.0132979
40.89,0.0132979
40.91,0.0154255
40.93,0.0138298
40.95,0.012766
40.97,0.0143617
40.99,0.0159575
41.01,0.0148936
41.03,0.0159575
41.05,0.012766
41.07,0.0106383
41.09,0.0117021
41.11,0.0101064
41.13,0.012766
41.15,0.0079787
41.17,0.0090426
41.19,0.0106383
41.21,0.0148936
41.23,0.0095745
41.25,0.012766
41.27,0.0132979
41.29,0.0106383
41.31,0.0095745
41.33,0.0138298
41.35,0.012234
41.37,0.0117021
41.39,0.0106383
41.41,0.0143617
41.42,0.0143617
41.44,0.0074468
41.46,0.0101064
41.48,0.0079787
41.5,0.0053191
41.52,0.0074468
41.54,0.012766
41.56,0.0111702
41.58,0.0069149
41.6,0.0154255
41.62,0.0106383
41.64,0.012766
41.66,0.0138298
41.68,0.012234
41.7,0.012234
41.72,0.0085106
41.74,0.0132979
41.76,0.0069149
41.78,0.0090426
41.8,0.0095745
41.82,0.0069149
41.84,0.0117021
41.86,0.0095745
41.88,0.0095745
41.9,0.0138298
41.92,0.0138298
41.94,0.0095745
41.96,0.012234
41.98,0.0101064
42,0.0170213
42.02,0.0164894
42.04,0.0159575
42.05,0.0101064
42.07,0.0095745
42.09,0.0164894
42.11,0.0143617
42.13,0.012766
42.15,0.0069149
42.17,0.0111702
42.19,0.006383
42.21,0.0074468
42.23,0.0079787
42.25,0.0079787
42.27,0.012766
42.29,0.0106383
42.31,0.0069149
42.33,0.0095745
42.35,0.0111702
42.37,0.0058511
42.39,0.0090426
42.41,0.0079787
42.43,0.0101064
42.45,0.006383
42.47,0.0095745
42.49,0.0111702
42.51,0.0095745
42.53,0.0101064
42.55,0.0191489
42.57,0.0180851
42.59,0.0191489
42.61,0.025
42.63,0.0154255
42.65,0.0180851
42.67,0.0180851
42.68,0.0143617
42.7,0.0154255
42.72,0.0138298
42.74,0.0202128
42.76,0.012766
42.78,0.0111702
42.8,0.0101064
42.82,0.0085106
42.84,0.012766
42.86,0.0090426
42.88,0.0090426
42.9,0.0101064
42.92,0.0101064
42.94,0.0095745
42.96,0.0085106
42.98,0.006383
43,0.0154255
43.02,0.0085106
43.04,0.0090426
43.06,0.0117021
43.08,0.0106383
43.1,0.0106383
43.12,0.0111702
43.14,0.0180851
43.16,0.012766
43.18,0.0117021
43.2,0.012234
43.22,0.0148936
43.24,0.0175532
43.26,0.0223404
43.28,0.0143617
43.3,0.0164894
43.31,0.0164894
43.33,0.0106383
43.35,0.0154255
43.37,0.0159575
43.39,0.0143617
43.41,0.0085106
43.43,0.0106383
43.45,0.0095745
43.47,0.0117021
43.49,0.0101064
43.51,0.0085106
43.53,0.012234
43.55,0.0069149
43.57,0.012234
43.59,0.0117021
43.61,0.0111702
43.63,0.0111702
43.65,0.012234
43.67,0.0079787
43.69,0.012234
43.71,0.0069149
43.73,0.0047872
43.75,0.0101064
43.77,0.0101064
43.79,0.0095745
43.81,0.0095745
43.83,0.0074468
43.85,0.0132979
43.87,0.012234
43.89,0.0138298
43.91,0.0106383
43.93,0.0101064
43.95,0.0106383
43.96,0.0148936
43.98,0.012234
44,0.012766
44.02,0.0085106
44.04,0.0079787
44.06,0.0074468
44.08,0.0090426
44.1,0.0111702
44.12,0.0101064
44.14,0.0074468
44.16,0.012234
44.18,0.0117021
44.2,0.0069149
44.22,0.0106383
44.24,0.0106383
44.26,0.0074468
44.28,0.0111702
44.3,0.0079787
44.32,0.006383
44.34,0.0085106
44.36,0.0042553
44.38,0.0090426
44.4,0.006383
44.42,0.0090426
44.44,0.0085106
44.46,0.012234
44.48,0.0106383
44.5,0.012766
44.52,0.0111702
44.54,0.0069149
44.56,0.0143617
44.58,0.0111702
44.59,0.0138298
44.61,0.0069149
44.63,0.012766
44.65,0.012766
44.67,0.0090426
44.69,0.0143617
44.71,0.0042553
44.73,0.0106383
44.75,0.0106383
44.77,0.006383
44.79,0.0074468
44.81,0.0106383
44.83,0.0090426
44.85,0.0090426
44.87,0.0079787
44.89,0.0106383
44.91,0.0074468
44.93,0.006383
44.95,0.0085106
44.97,0.0106383
44.99,0.0074468
45.01,0.0101064
45.03,0.0111702
45.05,0.0106383
45.07,0.0101064
45.09,0.0164894
45.11,0.0069149
45.13,0.0090426
45.15,0.0085106
45.17,0.0117021
45.19,0.0101064
45.21,0.0106383
45.22,0.0079787
45.24,0.0085106
45.26,0.0085106
45.28,0.0085106
45.3,0.0069149
45.32,0.0079787
45.34,0.0106383
45.36,0.0132979
45.38,0.0090426
45.4,0.0101064
45.42,0.0164894
45.44,0.0074468
45.46,0.012766
45.48,0.0074468
45.5,0.0085106
45.52,0.0106383
45.54,0.0138298
45.56,0.0085106
45.58,0.0106383
45.6,0.0074468
45.62,0.0101064
45.64,0.0117021
45.66,0.0095745
45.68,0.012234
45.7,0.018617
45.72,0.0202128
45.74,0.0207447
45.76,0.0175532
45.78,0.0143617
45.8,0.0143617
45.82,0.0117021
45.84,0.012234
45.85,0.0106383
45.87,0.0132979
45.89,0.0090426
45.91,0.0111702
45.93,0.0085106
45.95,0.0101064
45.97,0.0095745
45.99,0.0069149
46.01,0.0079787
46.03,0.012234
46.05,0.0095745
46.07,0.0106383
46.09,0.0095745
46.11,0.0117021
46.13,0.0101064
46.15,0.0143617
46.17,0.0132979
46.19,0.0111702
46.21,0.012234
46.23,0.0191489
46.25,0.0191489
46.27,0.0132979
46.29,0.0085106
46.31,0.0090426
46.33,0.012766
46.35,0.0143617
46.37,0.012234
46.39,0.0159575
46.41,0.012766
46.43,0.0095745
46.45,0.0154255
46.47,0.0132979
46.48,0.0058511
46.5,0.0074468
46.52,0.0106383
46.54,0.0095745
46.56,0.0090426
46.58,0.0095745
46.6,0.0132979
46.62,0.0132979
46.64,0.0191489
46.66,0.0228723
46.68,0.0292553
46.7,0.0132979
46.72,0.0143617
46.74,0.0106383
46.76,0.012766
46.78,0.0154255
46.8,0.0164894
46.82,0.012766
46.84,0.012234
46.86,0.0101064
46.88,0.0101064
46.9,0.0085106
46.92,0.0095745
46.94,0.0095745
46.96,0.0111702
46.98,0.0042553
47,0.0069149
47.02,0.0090426
47.04,0.0090426
47.06,0.0079787
47.08,0.0069149
47.1,0.0090426
47.11,0.0090426
47.13,0.0069149
47.15,0.0095745
47.17,0.0079787
47.19,0.0090426
47.21,0.0079787
47.23,0.0095745
47.25,0.0117021
47.27,0.0058511
47.29,0.0117021
47.31,0.0079787
47.33,0.0095745
47.35,0.0106383
47.37,0.0106383
47.39,0.0085106
47.41,0.0085106
47.43,0.012234
47.45,0.012766
47.47,0.0095745
47.49,0.0132979
47.51,0.0148936
47.53,0.0132979
47.55,0.0143617
47.57,0.0180851
47.59,0.0117021
47.61,0.012234
47.63,0.012766
47.65,0.0106383
47.67,0.0095745
47.69,0.0101064
47.71,0.0053191
47.73,0.0074468
47.75,0.0074468
47.76,0.0191489
47.78,0.0111702
47.8,0.0138298
47.82,0.006383
47.84,0.006383
47.86,0.0090426
47.88,0.0095745
47.9,0.012766
47.92,0.0085106
47.94,0.0085106
47.96,0.0069149
47.98,0.0079787
48,0.0079787
48.02,0.0069149
48.04,0.006383
48.06,0.0058511
48.08,0.0111702
48.1,0.0042553
48.12,0.0047872
48.14,0.0069149
48.16,0.0085106
48.18,0.0106383
48.2,0.0111702
48.22,0.0042553
48.24,0.0095745
48.26,0.0069149
48.28,0.0090426
48.3,0.0047872
48.32,0.0148936
48.34,0.0079787
48.36,0.006383
48.38,0.006383
48.39,0.0090426
48.41,0.0047872
48.43,0.0111702
48.45,0.0069149
48.47,0.0111702
48.49,0.0111702
48.51,0.0132979
48.53,0.0069149
48.55,0.0058511
48.57,0.0074468
48.59,0.0132979
48.61,0.0095745
48.63,0.0132979
48.65,0.0026596
48.67,0.0069149
48.69,0.0074468
48.71,0.0111702
48.73,0.0111702
48.75,0.0106383
48.77,0.0132979
48.79,0.012234
48.81,0.0138298
48.83,0.0095745
48.85,0.0058511
48.87,0.0079787
48.89,0.0101064
48.91,0.0111702
48.93,0.0095745
48.95,0.006383
48.97,0.0090426
48.99,0.0101064
49.01,0.0095745
49.02,0.0085106
49.04,0.0106383
49.06,0.0101064
49.08,0.0047872
49.1,0.0058511
49.12,0.0106383
49.14,0.0101064
49.16,0.0095745
49.18,0.0143617
49.2,0.0090426
49.22,0.012234
49.24,0.0095745
49.26,0.0095745
49.28,0.0074468
49.3,0.0101064
49.32,0.0090426
49.34,0.0090426
49.36,0.0074468
49.38,0.0090426
49.4,0.006383
49.42,0.0085106
49.44,0.0117021
49.46,0.0053191
49.48,0.0074468
49.5,0.0101064
49.52,0.0074468
49.54,0.0095745
49.56,0.006383
49.58,0.0132979
49.6,0.012234
49.62,0.0085106
49.64,0.0095745
49.65,0.0095745
49.67,0.0106383
49.69,0.0042553
49.71,0.0106383
49.73,0.0074468
49.75,0.0053191
49.77,0.0053191
49.79,0.0021277
49.81,0.0106383
49.83,0.0111702
49.85,0.006383
49.87,0.006383
49.89,0.0079787
49.91,0.0074468
49.93,0.0074468
49.95,0.0106383
49.97,0.0074468
49.99,0.0053191
50.01,0.0101064
