two_theta,intensity
32.4,0.6314642
32.42,0.6293057
32.44,0.6220239
32.46,0.6153024
32.48,0.6107955
32.5,0.6081966
32.52,0.6069068
32.54,0.606509
32.56,0.6068711
32.58,0.6081149
32.6,0.6104773
32.62,0.6140432
32.64,0.6176625
32.66,0.6182535
32.68,0.6150704
32.7,0.6111766
32.72,0.6083055
32.74,0.6065588
32.76,0.6056231
32.78,0.6052021
32.8,0.6051121
32.82,0.60528
32.84,0.6057467
32.86,0.6065824
32.88,0.6080012
32.9,0.6102578
32.92,0.613371
32.94,0.6163372
32.96,0.6169921
32.98,0.6153459
33,0.6136751
33.02,0.6131044
33.04,0.6138604
33.06,0.6160218
33.08,0.619636
33.1,0.6243333
33.12,0.6288058
33.14,0.633058
33.16,0.6403241
33.18,0.6540014
33.2,0.6764449
33.22,0.7060861
33.24,0.730412
33.26,0.7382604
33.28,0.743368
33.3,0.7539184
33.32,0.7513328
33.34,0.7229045
33.36,0.6876495
33.38,0.6609555
33.4,0.6442958
33.42,0.6344666
33.44,0.6281067
